segment,label,speaker,start,end
[ 00:00:00.925 -->  00:00:20.837],CA,SPEAKER_76,0.92534375,20.83784375
[ 00:00:21.057 -->  00:00:21.799],T,SPEAKER_11,21.05721875,21.79971875
[ 00:00:23.740 -->  00:00:24.145],T,SPEAKER_11,23.74034375,24.145343750000002
[ 00:00:24.179 -->  00:00:24.229],T,SPEAKER_11,24.17909375,24.22971875
[ 00:00:24.482 -->  00:00:24.668],T,SPEAKER_11,24.48284375,24.668468750000002
[ 00:00:24.668 -->  00:00:24.702],BM,SPEAKER_61,24.668468750000002,24.70221875
[ 00:00:24.702 -->  00:00:24.735],T,SPEAKER_11,24.70221875,24.73596875
[ 00:00:24.735 -->  00:00:24.769],BM,SPEAKER_61,24.73596875,24.769718750000003
[ 00:00:24.769 -->  00:00:24.820],T,SPEAKER_11,24.769718750000003,24.820343750000003
[ 00:00:24.820 -->  00:00:24.854],BM,SPEAKER_61,24.820343750000003,24.85409375
[ 00:00:24.854 -->  00:00:24.972],T,SPEAKER_11,24.85409375,24.97221875
[ 00:00:24.972 -->  00:00:25.022],BM,SPEAKER_61,24.97221875,25.02284375
[ 00:00:25.022 -->  00:00:25.967],T,SPEAKER_11,25.02284375,25.96784375
[ 00:00:25.967 -->  00:00:26.035],BM,SPEAKER_61,25.96784375,26.035343750000003
[ 00:00:26.035 -->  00:00:29.545],T,SPEAKER_11,26.035343750000003,29.54534375
[ 00:00:29.545 -->  00:00:36.902],BS,SPEAKER_68,29.54534375,36.90284375
[ 00:00:36.329 -->  00:00:36.345],AH,SPEAKER_27,36.32909375,36.345968750000004
[ 00:00:36.345 -->  00:00:37.544],AI,SPEAKER_28,36.345968750000004,37.54409375
[ 00:00:36.902 -->  00:00:36.919],AH,SPEAKER_27,36.90284375,36.91971875
[ 00:00:37.729 -->  00:00:39.704],BS,SPEAKER_68,37.72971875,39.704093750000006
[ 00:00:39.737 -->  00:00:40.024],BS,SPEAKER_68,39.73784375,40.024718750000005
[ 00:00:41.712 -->  00:00:54.925],BS,SPEAKER_68,41.712218750000005,54.92534375
[ 00:00:43.382 -->  00:00:44.378],T,SPEAKER_11,43.38284375,44.37846875
[ 00:00:44.648 -->  00:00:44.732],T,SPEAKER_11,44.64846875,44.73284375
[ 00:00:44.817 -->  00:00:45.289],T,SPEAKER_11,44.81721875,45.289718750000006
[ 00:00:50.723 -->  00:00:51.364],T,SPEAKER_11,50.72346875,51.36471875
[ 00:00:56.410 -->  00:00:57.473],AI,SPEAKER_28,56.41034375,57.47346875
[ 00:01:06.535 -->  00:01:08.239],AI,SPEAKER_28,66.53534375000001,68.23971875000001
[ 00:01:08.948 -->  00:01:09.032],AI,SPEAKER_28,68.94846875,69.03284375
[ 00:01:09.977 -->  00:01:10.028],AI,SPEAKER_28,69.97784375,70.02846875
[ 00:01:12.036 -->  00:01:12.053],BT,SPEAKER_69,72.03659375000001,72.05346875000001
[ 00:01:12.053 -->  00:01:12.070],BR,SPEAKER_66,72.05346875000001,72.07034375
[ 00:01:12.070 -->  00:01:12.424],BT,SPEAKER_69,72.07034375,72.42471875000001
[ 00:01:12.762 -->  00:01:13.774],BR,SPEAKER_66,72.76221875,73.77471875
[ 00:01:14.449 -->  00:01:17.723],BT,SPEAKER_69,74.44971875,77.72346875000001
[ 00:01:17.841 -->  00:01:18.330],BT,SPEAKER_69,77.84159375,78.33096875000001
[ 00:01:18.735 -->  00:01:19.309],BT,SPEAKER_69,78.73596875,79.30971875
[ 00:01:20.760 -->  00:01:35.037],BT,SPEAKER_69,80.76096875,95.03721875000001
[ 00:01:21.621 -->  00:01:22.060],AQ,SPEAKER_37,81.62159375,82.06034375
[ 00:01:22.887 -->  00:01:23.224],AQ,SPEAKER_37,82.88721875,83.22471875000001
[ 00:01:23.241 -->  00:01:23.258],AQ,SPEAKER_37,83.24159375,83.25846875
[ 00:01:25.570 -->  00:01:25.620],AQ,SPEAKER_37,85.57034375,85.62096875
[ 00:01:25.620 -->  00:01:25.975],T,SPEAKER_11,85.62096875,85.97534375000001
[ 00:01:25.975 -->  00:01:25.992],AQ,SPEAKER_37,85.97534375000001,85.99221875
[ 00:01:33.974 -->  00:01:34.260],BS,SPEAKER_68,93.97409375000001,94.26096875
[ 00:01:35.037 -->  00:01:35.357],BS,SPEAKER_68,95.03721875000001,95.35784375
[ 00:01:35.948 -->  00:01:36.420],BT,SPEAKER_69,95.94846875,96.42096875
[ 00:01:37.669 -->  00:01:38.040],BS,SPEAKER_68,97.66971875,98.04096875
[ 00:01:39.475 -->  00:01:40.808],BT,SPEAKER_69,99.47534375000001,100.80846875
[ 00:01:40.808 -->  00:01:41.280],BS,SPEAKER_68,100.80846875,101.28096875
[ 00:01:41.280 -->  00:01:41.601],BT,SPEAKER_69,101.28096875,101.60159375
[ 00:01:42.040 -->  00:01:42.614],BS,SPEAKER_68,102.04034375,102.61409375000001
[ 00:01:42.614 -->  00:01:43.154],BT,SPEAKER_69,102.61409375000001,103.15409375
[ 00:01:43.154 -->  00:01:43.542],BS,SPEAKER_68,103.15409375,103.54221875
[ 00:01:44.470 -->  00:02:05.834],BT,SPEAKER_69,104.47034375000001,125.83409375000001
[ 00:01:45.229 -->  00:01:45.297],CA,SPEAKER_76,105.22971875,105.29721875000001
[ 00:01:48.216 -->  00:01:48.773],CA,SPEAKER_76,108.21659375,108.77346875
[ 00:01:49.448 -->  00:01:49.532],CA,SPEAKER_76,109.44846875,109.53284375000001
[ 00:01:49.532 -->  00:01:50.005],T,SPEAKER_11,109.53284375000001,110.00534375000001
[ 00:01:50.005 -->  00:01:50.039],CA,SPEAKER_76,110.00534375000001,110.03909375
[ 00:01:56.198 -->  00:01:56.519],T,SPEAKER_11,116.19846875,116.51909375000001
[ 00:01:57.059 -->  00:01:57.126],T,SPEAKER_11,117.05909375,117.12659375000001
[ 00:01:57.329 -->  00:01:57.362],T,SPEAKER_11,117.32909375000001,117.36284375000001
[ 00:01:57.379 -->  00:01:57.396],CA,SPEAKER_76,117.37971875000001,117.39659375000001
[ 00:01:57.396 -->  00:01:57.413],T,SPEAKER_11,117.39659375000001,117.41346875
[ 00:01:57.413 -->  00:01:57.902],CA,SPEAKER_76,117.41346875,117.90284375
[ 00:01:57.902 -->  00:01:57.919],T,SPEAKER_11,117.90284375,117.91971875
[ 00:01:57.919 -->  00:01:57.953],CA,SPEAKER_76,117.91971875,117.95346875000001
[ 00:01:58.088 -->  00:01:58.105],CA,SPEAKER_76,118.08846875,118.10534375
[ 00:01:58.122 -->  00:01:58.527],CA,SPEAKER_76,118.12221875,118.52721875
[ 00:01:58.560 -->  00:01:59.067],CA,SPEAKER_76,118.56096875,119.06721875000001
[ 00:02:06.779 -->  00:02:07.875],AI,SPEAKER_28,126.77909375,127.87596875000001
[ 00:02:08.719 -->  00:02:13.005],AI,SPEAKER_28,128.71971875,133.00596875000002
[ 00:02:13.444 -->  00:02:16.144],AI,SPEAKER_28,133.44471875000002,136.14471875
[ 00:02:16.617 -->  00:02:21.055],AI,SPEAKER_28,136.61721875,141.05534375000002
[ 00:02:21.426 -->  00:02:23.839],AI,SPEAKER_28,141.42659375,143.83971875
[ 00:02:24.244 -->  00:02:25.071],AI,SPEAKER_28,144.24471875,145.07159375
[ 00:02:25.223 -->  00:02:28.885],AI,SPEAKER_28,145.22346875,148.88534375
[ 00:02:29.239 -->  00:02:33.998],AI,SPEAKER_28,149.23971875,153.99846875
[ 00:02:34.487 -->  00:02:38.099],AI,SPEAKER_28,154.48784375,158.09909375
[ 00:02:38.487 -->  00:02:42.098],AI,SPEAKER_28,158.48721875,162.09846875000002
[ 00:02:42.317 -->  00:02:45.085],AI,SPEAKER_28,162.31784375,165.08534375000002
[ 00:02:45.962 -->  00:02:47.464],AI,SPEAKER_28,165.96284375000002,167.46471875
[ 00:02:48.730 -->  00:02:50.265],AI,SPEAKER_28,168.73034375,170.26596875
[ 00:02:51.750 -->  00:02:51.767],BY,SPEAKER_74,171.75096875,171.76784375
[ 00:02:51.767 -->  00:02:52.206],AJ,SPEAKER_29,171.76784375,172.20659375000002
[ 00:02:52.527 -->  00:02:55.395],AI,SPEAKER_28,172.52721875,175.39596875
[ 00:02:55.649 -->  00:02:59.952],AI,SPEAKER_28,175.64909375000002,179.95221875000001
[ 00:03:00.627 -->  00:03:01.032],AI,SPEAKER_28,180.62721875,181.03221875
[ 00:03:01.454 -->  00:03:07.782],AI,SPEAKER_28,181.45409375,187.78221875
[ 00:03:10.971 -->  00:03:11.899],AI,SPEAKER_28,190.97159375,191.89971875
[ 00:03:13.553 -->  00:03:14.565],AI,SPEAKER_28,193.55346875,194.56596875000002
[ 00:03:16.084 -->  00:03:22.682],AI,SPEAKER_28,196.08471875,202.68284375000002
[ 00:03:23.475 -->  00:03:31.035],AI,SPEAKER_28,203.47596875000002,211.03596875000002
[ 00:03:23.982 -->  00:03:24.454],AJ,SPEAKER_29,203.98221875000002,204.45471875
[ 00:03:31.879 -->  00:03:36.874],AI,SPEAKER_28,211.87971875000002,216.87471875000003
[ 00:03:32.149 -->  00:03:32.166],AA,SPEAKER_19,212.14971875,212.16659375
[ 00:03:32.166 -->  00:03:32.639],BT,SPEAKER_69,212.16659375,212.63909375
[ 00:03:37.212 -->  00:03:37.785],BT,SPEAKER_69,217.21221875,217.78596875000002
[ 00:03:38.089 -->  00:03:41.920],BT,SPEAKER_69,218.08971875,221.92034375
[ 00:03:43.000 -->  00:03:55.521],AI,SPEAKER_28,223.00034375,235.52159375000002
[ 00:03:55.521 -->  00:03:55.875],BT,SPEAKER_69,235.52159375000002,235.87596875000003
[ 00:03:55.875 -->  00:03:56.027],AI,SPEAKER_28,235.87596875000003,236.02784375000002
[ 00:03:56.027 -->  00:03:56.517],BT,SPEAKER_69,236.02784375000002,236.51721875
[ 00:03:56.517 -->  00:03:57.090],AI,SPEAKER_28,236.51721875,237.09096875
[ 00:03:57.090 -->  00:04:11.130],BT,SPEAKER_69,237.09096875,251.13096875000002
[ 00:04:06.389 -->  00:04:06.574],T,SPEAKER_11,246.38909375000003,246.57471875000002
[ 00:04:07.688 -->  00:04:07.739],AQ,SPEAKER_37,247.68846875000003,247.73909375000002
[ 00:04:07.739 -->  00:04:07.806],T,SPEAKER_11,247.73909375000002,247.80659375000002
[ 00:04:10.185 -->  00:04:10.574],T,SPEAKER_11,250.18596875000003,250.57409375
[ 00:04:11.384 -->  00:04:11.400],BT,SPEAKER_69,251.38409375,251.40096875
[ 00:04:11.400 -->  00:04:11.822],T,SPEAKER_11,251.40096875,251.82284375
[ 00:04:11.417 -->  00:04:11.620],BT,SPEAKER_69,251.41784375,251.62034375000002
[ 00:04:11.822 -->  00:04:11.873],BT,SPEAKER_69,251.82284375,251.87346875000003
[ 00:04:11.940 -->  00:04:12.464],BT,SPEAKER_69,251.94096875000002,252.46409375000002
[ 00:04:13.628 -->  00:04:15.214],BT,SPEAKER_69,253.62846875000002,255.21471875
[ 00:04:16.429 -->  00:04:18.370],BT,SPEAKER_69,256.42971875,258.37034375
[ 00:04:17.189 -->  00:04:17.695],T,SPEAKER_11,257.18909375000004,257.69534375
[ 00:04:19.163 -->  00:04:19.197],T,SPEAKER_11,259.16346875,259.19721875
[ 00:04:19.889 -->  00:04:20.395],BT,SPEAKER_69,259.88909375000003,260.39534375
[ 00:04:20.884 -->  00:04:21.559],T,SPEAKER_11,260.88471875,261.55971875
[ 00:04:21.559 -->  00:04:31.178],BT,SPEAKER_69,261.55971875,271.17846875000004
[ 00:04:21.644 -->  00:04:21.660],T,SPEAKER_11,261.64409375,261.66096875
[ 00:04:22.184 -->  00:04:24.040],T,SPEAKER_11,262.18409375000005,264.04034375000003
[ 00:04:31.178 -->  00:04:31.802],AI,SPEAKER_28,271.17846875000004,271.80284375
[ 00:04:31.802 -->  00:04:32.039],BT,SPEAKER_69,271.80284375,272.03909375
[ 00:04:32.039 -->  00:04:32.916],AI,SPEAKER_28,272.03909375,272.91659375
[ 00:04:33.321 -->  00:04:33.372],BT,SPEAKER_69,273.32159375000003,273.37221875
[ 00:04:33.422 -->  00:04:34.874],BT,SPEAKER_69,273.42284375,274.87409375000004
[ 00:04:35.447 -->  00:04:38.721],AI,SPEAKER_28,275.44784375,278.72159375
[ 00:04:40.358 -->  00:04:48.492],AI,SPEAKER_28,280.35846875000004,288.49221875
[ 00:04:48.728 -->  00:04:53.554],AI,SPEAKER_28,288.72846875,293.55471875
[ 00:04:54.246 -->  00:05:00.270],BT,SPEAKER_69,294.24659375000005,300.27096875
[ 00:05:00.659 -->  00:05:03.915],BT,SPEAKER_69,300.65909375,303.91596875000005
[ 00:05:03.966 -->  00:05:05.029],BT,SPEAKER_69,303.96659375,305.02971875000003
[ 00:05:05.586 -->  00:05:09.653],AI,SPEAKER_28,305.58659375,309.65346875
[ 00:05:10.362 -->  00:05:23.710],AI,SPEAKER_28,310.36221875,323.71034375
[ 00:05:25.144 -->  00:05:25.802],AI,SPEAKER_28,325.14471875000004,325.80284375
[ 00:05:27.135 -->  00:05:29.127],AI,SPEAKER_28,327.13596875,329.12721875
[ 00:05:30.224 -->  00:05:33.885],AI,SPEAKER_28,330.22409375,333.88596875
[ 00:05:34.611 -->  00:05:35.590],AI,SPEAKER_28,334.61159375,335.59034375000005
[ 00:05:36.788 -->  00:05:38.374],AI,SPEAKER_28,336.78846875000005,338.37471875
[ 00:05:39.471 -->  00:05:39.842],AI,SPEAKER_28,339.47159375,339.84284375000004
[ 00:05:40.821 -->  00:05:46.069],AI,SPEAKER_28,340.82159375000003,346.06971875000005
[ 00:05:47.284 -->  00:05:56.110],AI,SPEAKER_28,347.28471875,356.11034375
[ 00:05:52.060 -->  00:05:52.110],AE,SPEAKER_24,352.06034375,352.11096875000004
[ 00:05:52.110 -->  00:05:52.195],E,SPEAKER_34,352.11096875000004,352.19534375
[ 00:05:52.195 -->  00:05:52.262],AE,SPEAKER_24,352.19534375,352.26284375
[ 00:05:56.380 -->  00:06:02.792],AI,SPEAKER_28,356.38034375,362.79284375000003
[ 00:06:03.450 -->  00:06:12.749],AI,SPEAKER_28,363.45096875,372.74909375000004
[ 00:06:13.052 -->  00:06:17.440],AI,SPEAKER_28,373.05284375,377.44034375
[ 00:06:17.879 -->  00:06:20.376],AI,SPEAKER_28,377.87909375000004,380.37659375000004
[ 00:06:20.764 -->  00:06:22.080],AI,SPEAKER_28,380.76471875000004,382.08096875
[ 00:06:23.160 -->  00:06:26.400],AI,SPEAKER_28,383.16096875000005,386.40096875
[ 00:06:48.962 -->  00:06:51.510],T,SPEAKER_11,408.96284375000005,411.51096875
[ 00:06:52.034 -->  00:06:52.067],T,SPEAKER_11,412.03409375,412.06784375
[ 00:06:52.067 -->  00:06:52.776],AI,SPEAKER_28,412.06784375,412.77659375
[ 00:06:54.059 -->  00:07:07.120],AI,SPEAKER_28,414.05909375000005,427.12034375
[ 00:07:07.356 -->  00:07:17.144],AI,SPEAKER_28,427.35659375,437.14409375
[ 00:07:18.291 -->  00:07:28.416],AI,SPEAKER_28,438.29159375,448.41659375
[ 00:07:36.128 -->  00:07:40.296],G,SPEAKER_56,456.12846875,460.29659375000006
[ 00:07:41.376 -->  00:07:48.261],G,SPEAKER_56,461.37659375000004,468.26159375000003
[ 00:07:48.565 -->  00:07:49.527],G,SPEAKER_56,468.56534375,469.52721875000003
[ 00:07:49.982 -->  00:07:52.260],G,SPEAKER_56,469.98284375000003,472.26096875
[ 00:07:52.615 -->  00:07:52.935],G,SPEAKER_56,472.61534375,472.93596875000003
[ 00:07:53.273 -->  00:07:59.989],G,SPEAKER_56,473.27346875,479.98971875
[ 00:08:00.327 -->  00:08:01.137],G,SPEAKER_56,480.32721875000004,481.13721875000005
[ 00:08:01.305 -->  00:08:03.195],G,SPEAKER_56,481.30596875000003,483.19596875
[ 00:08:04.461 -->  00:08:06.621],G,SPEAKER_56,484.46159375,486.62159375000005
[ 00:08:07.920 -->  00:08:14.873],G,SPEAKER_56,487.92096875000004,494.87346875000003
[ 00:08:15.261 -->  00:08:17.860],G,SPEAKER_56,495.26159375000003,497.86034375
[ 00:08:19.362 -->  00:08:24.998],G,SPEAKER_56,499.36221875,504.99846875000003
[ 00:08:25.268 -->  00:08:26.618],G,SPEAKER_56,505.26846875,506.61846875000003
[ 00:08:27.293 -->  00:08:30.162],G,SPEAKER_56,507.29346875000005,510.16221875
[ 00:08:30.499 -->  00:08:34.212],G,SPEAKER_56,510.49971875000006,514.2122187499999
[ 00:08:34.617 -->  00:08:36.152],G,SPEAKER_56,514.6172187500001,516.1528437500001
[ 00:08:36.405 -->  00:08:42.312],G,SPEAKER_56,516.40596875,522.31221875
[ 00:08:43.645 -->  00:08:55.035],G,SPEAKER_56,523.6453437499999,535.0359687499999
[ 00:08:55.272 -->  00:09:06.443],G,SPEAKER_56,535.2722187500001,546.44346875
[ 00:09:07.827 -->  00:09:10.392],G,SPEAKER_56,547.8272187499999,550.39221875
[ 00:09:11.168 -->  00:09:16.399],G,SPEAKER_56,551.1684687500001,556.3997187500001
[ 00:09:11.421 -->  00:09:11.556],AD,SPEAKER_22,551.42159375,551.55659375
[ 00:09:12.079 -->  00:09:12.332],AD,SPEAKER_22,552.07971875,552.3328437499999
[ 00:09:16.652 -->  00:09:17.715],G,SPEAKER_56,556.6528437500001,557.71596875
[ 00:09:17.834 -->  00:09:23.385],G,SPEAKER_56,557.83409375,563.3859687500001
[ 00:09:17.952 -->  00:09:18.272],BR,SPEAKER_66,557.9522187499999,558.27284375
[ 00:09:18.272 -->  00:09:18.306],T,SPEAKER_11,558.27284375,558.30659375
[ 00:09:23.925 -->  00:09:25.579],G,SPEAKER_56,563.92596875,565.57971875
[ 00:09:25.647 -->  00:09:33.544],G,SPEAKER_56,565.6472187500001,573.5447187500001
[ 00:09:37.054 -->  00:09:37.071],AU,SPEAKER_41,577.0547187500001,577.0715937500001
[ 00:09:37.071 -->  00:09:42.100],G,SPEAKER_56,577.0715937500001,582.1003437500001
[ 00:09:42.252 -->  00:09:43.095],G,SPEAKER_56,582.2522187500001,583.0959687500001
[ 00:09:43.635 -->  00:09:47.770],G,SPEAKER_56,583.6359687500001,587.7703437499999
[ 00:09:48.276 -->  00:09:53.541],G,SPEAKER_56,588.2765937500001,593.54159375
[ 00:09:54.925 -->  00:09:54.942],BV,SPEAKER_71,594.9253437500001,594.9422187499999
[ 00:09:54.942 -->  00:09:55.127],G,SPEAKER_56,594.9422187499999,595.12784375
[ 00:09:55.583 -->  00:09:58.553],G,SPEAKER_56,595.5834687500001,598.5534687500001
[ 00:09:58.620 -->  00:10:01.489],G,SPEAKER_56,598.62096875,601.4897187500001
[ 00:10:02.417 -->  00:10:10.973],G,SPEAKER_56,602.41784375,610.9734687499999
[ 00:10:11.648 -->  00:10:12.019],G,SPEAKER_56,611.6484687500001,612.01971875
[ 00:10:12.255 -->  00:10:15.647],G,SPEAKER_56,612.25596875,615.64784375
[ 00:10:15.647 -->  00:10:15.749],J,SPEAKER_78,615.64784375,615.7490937499999
[ 00:10:15.765 -->  00:10:15.799],J,SPEAKER_78,615.76596875,615.79971875
[ 00:10:15.799 -->  00:10:22.094],G,SPEAKER_56,615.79971875,622.09409375
[ 00:10:22.904 -->  00:10:25.671],G,SPEAKER_56,622.9040937500001,625.67159375
[ 00:10:25.840 -->  00:10:31.594],G,SPEAKER_56,625.8403437500001,631.5947187500001
[ 00:10:32.775 -->  00:10:32.826],BK,SPEAKER_59,632.77596875,632.82659375
[ 00:10:32.826 -->  00:10:33.164],G,SPEAKER_56,632.82659375,633.1640937500001
[ 00:10:32.843 -->  00:10:33.079],BK,SPEAKER_59,632.84346875,633.07971875
[ 00:10:33.585 -->  00:10:36.758],G,SPEAKER_56,633.5859687500001,636.75846875
[ 00:10:37.146 -->  00:10:38.631],G,SPEAKER_56,637.14659375,638.6315937500001
[ 00:10:38.817 -->  00:10:43.862],G,SPEAKER_56,638.8172187499999,643.8628437500001
[ 00:10:44.639 -->  00:10:45.246],G,SPEAKER_56,644.63909375,645.2465937500001
[ 00:10:45.550 -->  00:10:53.616],G,SPEAKER_56,645.5503437500001,653.61659375
[ 00:10:54.679 -->  00:10:55.135],G,SPEAKER_56,654.6797187500001,655.13534375
[ 00:10:55.439 -->  00:11:04.635],G,SPEAKER_56,655.43909375,664.6359687500001
[ 00:11:04.905 -->  00:11:06.660],G,SPEAKER_56,664.90596875,666.6609687499999
[ 00:11:06.762 -->  00:11:09.259],G,SPEAKER_56,666.7622187500001,669.25971875
[ 00:11:09.917 -->  00:11:10.795],G,SPEAKER_56,669.91784375,670.79534375
[ 00:11:11.571 -->  00:11:16.549],G,SPEAKER_56,671.5715937500001,676.54971875
[ 00:11:16.853 -->  00:11:20.532],G,SPEAKER_56,676.85346875,680.5322187500001
[ 00:11:22.523 -->  00:11:24.447],G,SPEAKER_56,682.5234687500001,684.44721875
[ 00:11:26.067 -->  00:11:29.644],BK,SPEAKER_59,686.0672187499999,689.64471875
[ 00:11:30.370 -->  00:11:36.040],AI,SPEAKER_28,690.3703437500001,696.0403437500001
[ 00:11:37.069 -->  00:11:37.879],AI,SPEAKER_28,697.06971875,697.8797187499999
[ 00:11:37.997 -->  00:11:38.487],AI,SPEAKER_28,697.9978437500001,698.48721875
[ 00:11:38.858 -->  00:11:41.541],AI,SPEAKER_28,698.8584687500002,701.54159375
[ 00:11:42.267 -->  00:11:47.565],AI,SPEAKER_28,702.26721875,707.5659687500001
[ 00:11:48.359 -->  00:11:52.797],AI,SPEAKER_28,708.35909375,712.79721875
[ 00:11:53.674 -->  00:11:56.796],AI,SPEAKER_28,713.67471875,716.79659375
[ 00:11:57.032 -->  00:11:59.496],AI,SPEAKER_28,717.03284375,719.4965937500001
[ 00:11:59.715 -->  00:12:03.529],AI,SPEAKER_28,719.71596875,723.52971875
[ 00:12:03.917 -->  00:12:07.394],AI,SPEAKER_28,723.91784375,727.3940937500001
[ 00:12:07.647 -->  00:12:14.734],AI,SPEAKER_28,727.6472187500001,734.73471875
[ 00:12:15.257 -->  00:12:24.960],AI,SPEAKER_28,735.2578437500001,744.9609687500001
[ 00:12:25.534 -->  00:12:26.108],AI,SPEAKER_28,745.5347187500001,746.1084687500002
[ 00:12:26.378 -->  00:12:36.098],AI,SPEAKER_28,746.3784687500001,756.0984687499999
[ 00:12:38.967 -->  00:12:39.372],BM,SPEAKER_61,758.96721875,759.37221875
[ 00:12:39.439 -->  00:12:39.473],AF,SPEAKER_25,759.4397187500001,759.4734687499999
[ 00:12:39.473 -->  00:12:39.490],BM,SPEAKER_61,759.4734687499999,759.49034375
[ 00:12:39.490 -->  00:12:40.739],AF,SPEAKER_25,759.49034375,760.7390937499999
[ 00:12:40.789 -->  00:12:40.874],AF,SPEAKER_25,760.78971875,760.8740937500002
[ 00:12:40.975 -->  00:12:43.540],AF,SPEAKER_25,760.9753437500001,763.5403437500001
[ 00:12:45.025 -->  00:12:46.797],AI,SPEAKER_28,765.02534375,766.79721875
[ 00:12:47.742 -->  00:12:52.973],AF,SPEAKER_25,767.7422187500001,772.9734687499999
[ 00:12:52.973 -->  00:12:53.091],AZ,SPEAKER_47,772.9734687499999,773.0915937500001
[ 00:12:53.462 -->  00:12:55.032],AI,SPEAKER_28,773.46284375,775.0322187500001
[ 00:12:57.259 -->  00:13:01.124],AI,SPEAKER_28,777.25971875,781.1240937500002
[ 00:12:59.402 -->  00:12:59.419],T,SPEAKER_11,779.4028437500001,779.4197187500001
[ 00:12:59.419 -->  00:12:59.790],AE,SPEAKER_24,779.4197187500001,779.79096875
[ 00:12:59.790 -->  00:12:59.925],AQ,SPEAKER_37,779.79096875,779.92596875
[ 00:12:59.925 -->  00:12:59.976],AE,SPEAKER_24,779.92596875,779.9765937500001
[ 00:13:01.394 -->  00:13:03.722],AI,SPEAKER_28,781.3940937500001,783.72284375
[ 00:13:03.857 -->  00:13:05.899],AI,SPEAKER_28,783.85784375,785.8997187500001
[ 00:13:07.317 -->  00:13:14.252],AI,SPEAKER_28,787.3172187499999,794.25284375
[ 00:13:16.530 -->  00:13:17.054],BT,SPEAKER_69,796.53096875,797.05409375
[ 00:13:17.172 -->  00:13:17.627],BT,SPEAKER_69,797.17221875,797.62784375
[ 00:13:17.627 -->  00:13:17.661],T,SPEAKER_11,797.62784375,797.6615937500001
[ 00:13:17.661 -->  00:13:17.712],BT,SPEAKER_69,797.6615937500001,797.7122187500001
[ 00:13:18.015 -->  00:13:18.032],AI,SPEAKER_28,798.01596875,798.03284375
[ 00:13:18.032 -->  00:13:18.505],BT,SPEAKER_69,798.03284375,798.5053437500001
[ 00:13:18.707 -->  00:13:19.686],T,SPEAKER_11,798.7078437500002,799.6865937500002
[ 00:13:21.340 -->  00:13:22.285],BT,SPEAKER_69,801.3403437500001,802.28534375
[ 00:13:22.386 -->  00:13:23.230],T,SPEAKER_11,802.38659375,803.23034375
[ 00:13:23.399 -->  00:13:23.415],T,SPEAKER_11,803.39909375,803.41596875
[ 00:13:23.415 -->  00:13:24.057],BT,SPEAKER_69,803.41596875,804.05721875
[ 00:13:23.449 -->  00:13:23.466],T,SPEAKER_11,803.4497187500001,803.4665937500001
[ 00:13:23.483 -->  00:13:23.989],T,SPEAKER_11,803.4834687500002,803.9897187500001
[ 00:13:24.057 -->  00:13:24.090],T,SPEAKER_11,804.05721875,804.09096875
[ 00:13:24.107 -->  00:13:25.862],T,SPEAKER_11,804.10784375,805.8628437500001
[ 00:13:26.925 -->  00:13:27.482],BT,SPEAKER_69,806.92596875,807.48284375
[ 00:13:27.482 -->  00:13:28.225],T,SPEAKER_11,807.48284375,808.2253437500001
[ 00:13:30.064 -->  00:13:30.739],BT,SPEAKER_69,810.0647187500001,810.7397187500001
[ 00:13:30.824 -->  00:13:33.034],T,SPEAKER_11,810.82409375,813.0347187500001
[ 00:13:33.507 -->  00:13:34.114],BT,SPEAKER_69,813.50721875,814.1147187500001
[ 00:13:33.591 -->  00:13:38.502],T,SPEAKER_11,813.5915937500001,818.5022187500001
[ 00:13:35.869 -->  00:13:36.544],BT,SPEAKER_69,815.86971875,816.5447187500001
[ 00:13:37.641 -->  00:13:38.468],BT,SPEAKER_69,817.6415937500001,818.46846875
[ 00:13:38.721 -->  00:13:39.278],T,SPEAKER_11,818.72159375,819.27846875
[ 00:13:39.514 -->  00:13:39.784],T,SPEAKER_11,819.5147187500002,819.7847187500001
[ 00:13:39.734 -->  00:13:40.290],BT,SPEAKER_69,819.73409375,820.29096875
[ 00:13:39.902 -->  00:13:40.172],T,SPEAKER_11,819.9028437500001,820.1728437500001
[ 00:13:40.409 -->  00:13:40.830],T,SPEAKER_11,820.40909375,820.83096875
[ 00:13:43.109 -->  00:13:43.733],BT,SPEAKER_69,823.10909375,823.7334687500002
[ 00:13:43.952 -->  00:13:44.526],T,SPEAKER_11,823.95284375,824.5265937500001
[ 00:13:45.117 -->  00:13:45.640],BT,SPEAKER_69,825.1172187500001,825.64034375
[ 00:13:45.842 -->  00:13:46.349],T,SPEAKER_11,825.8428437500002,826.3490937500001
[ 00:13:47.040 -->  00:13:47.496],BT,SPEAKER_69,827.04096875,827.4965937500001
[ 00:13:47.732 -->  00:13:48.120],T,SPEAKER_11,827.73284375,828.12096875
[ 00:13:48.880 -->  00:13:49.386],BT,SPEAKER_69,828.8803437500001,829.38659375
[ 00:13:50.685 -->  00:13:50.837],W,SPEAKER_15,830.68596875,830.83784375
[ 00:13:50.837 -->  00:13:50.955],CA,SPEAKER_76,830.83784375,830.95596875
[ 00:13:50.955 -->  00:13:51.006],W,SPEAKER_15,830.95596875,831.0065937500001
[ 00:13:51.006 -->  00:13:51.023],CA,SPEAKER_76,831.0065937500001,831.0234687500001
[ 00:13:51.023 -->  00:13:51.074],W,SPEAKER_15,831.0234687500001,831.07409375
