hearing_id,document_id,unit_type,start_timestamp,speaker_name,speaker_role,n_words,duration_seconds,land_use__seed_hit_count,land_use__seed_hit_any,land_use__tfidf_similarity,electricity_infrastructure__seed_hit_count,electricity_infrastructure__seed_hit_any,electricity_infrastructure__tfidf_similarity,utilities__seed_hit_count,utilities__seed_hit_any,utilities__tfidf_similarity,economic_development__seed_hit_count,economic_development__seed_hit_any,economic_development__tfidf_similarity,water__seed_hit_count,water__seed_hit_any,water__tfidf_similarity,other_cities__seed_hit_count,other_cities__seed_hit_any,other_cities__tfidf_similarity,taxes_agreements_deals__seed_hit_count,taxes_agreements_deals__seed_hit_any,taxes_agreements_deals__tfidf_similarity,aesthetics__seed_hit_count,aesthetics__seed_hit_any,aesthetics__tfidf_similarity,sustainability__seed_hit_count,sustainability__seed_hit_any,sustainability__tfidf_similarity,safety__seed_hit_count,safety__seed_hit_any,safety__tfidf_similarity,noise__seed_hit_count,noise__seed_hit_any,noise__tfidf_similarity,traffic__seed_hit_count,traffic__seed_hit_any,traffic__tfidf_similarity,air_quality__seed_hit_count,air_quality__seed_hit_any,air_quality__tfidf_similarity
h1_2025_12_03,h1_2025_12_03_t00037,comment,00:25:08.446,Unknown speaker,developer,409,130.86800000000017,0,False,0.008997529483763313,0,False,0.017532551633412816,0,False,0.021344984394389723,3,True,0.035665569620619376,8,True,0.023405106770754795,1,True,0.0,0,False,0.009881696517336022,1,True,0.007289478939545262,6,True,0.043490756331865485,0,False,0.0,0,False,0.0,0,False,0.003249327876907861,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00038,comment,00:27:25.706,Unknown speaker,developer,216,60.846000000000004,0,False,0.0,0,False,0.0,0,False,0.0,3,True,0.08579515816805268,0,False,0.0,1,True,0.008546392825285416,0,False,0.002534369678111355,0,False,0.0,0,False,0.0045288123934603955,0,False,0.0,1,True,0.010079987102437595,0,False,0.004765423420164625,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00039,comment,00:28:30.338,Unknown speaker,developer,169,54.519000000000005,0,False,0.0,0,False,0.0,0,False,0.0,4,True,0.0531122830455784,1,True,0.0,0,False,0.005974734217716438,2,True,0.0308022006526753,0,False,0.00828742549132446,0,False,0.004833109359152389,2,True,0.04919984406922142,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00040,comment,00:29:25.842,Unknown speaker,official,101,26.652999999999793,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,1,True,0.014340524625313532,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00041,comment,00:29:52.759,Unknown speaker,developer,38,11.242999999999938,0,False,0.0,0,False,0.0,0,False,0.0,1,True,0.015362820851127184,0,False,0.0,0,False,0.0063042035747492555,1,True,0.02623808592544262,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00045,comment,00:30:19.326,Unknown speaker,public,836,246.4380000000001,0,False,0.004293447388943573,7,True,0.06395205119878601,4,True,0.040835950098988036,0,False,0.009425254456574977,0,False,0.0,2,True,0.014334672828903423,1,True,0.002765121816483162,0,False,0.0,2,True,0.030221138404012075,0,False,0.0,0,False,0.004363534203048847,1,True,0.010324217264021522,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00048,comment,00:34:36.842,Unknown speaker,public,213,79.37599999999975,0,False,0.0017614300559559964,0,False,0.005739725084070739,1,True,0.041786827606084105,0,False,0.026055023488244573,0,False,0.0,2,True,0.03723568212530294,1,True,0.020684126212449673,0,False,0.009545644622962963,0,False,0.0,1,True,0.0085849539014411,0,False,0.0,0,False,0.004719264518217212,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00049,comment,00:36:01.937,Unknown speaker,public,254,94.46300000000019,0,False,0.0,0,False,0.0,0,False,0.0,1,True,0.028301172439096214,0,False,0.0204356502557808,0,False,0.004827765678576775,0,False,0.01862749007790855,0,False,0.0049091647638369075,0,False,0.0,1,True,0.006488670514310379,0,False,0.0,0,False,0.0041093334070092715,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00050,comment,00:37:43.546,Unknown speaker,consultant,310,113.25500000000011,0,False,0.010724381556100948,0,False,0.005235247252698825,0,False,0.0,1,True,0.034591122543996856,1,True,0.0,0,False,0.010732806615288845,1,True,0.011111620541742997,0,False,0.0,0,False,0.0,0,False,0.007064930804627793,0,False,0.0,1,True,0.009320890463982887,0,False,0.0
h1_2025_12_03,h1_2025_12_03_t00052,comment,00:39:50.806,Unknown speaker,consultant,493,179.346,0,False,0.0012122527889353743,0,False,0.0,0,False,0.0,3,True,0.034132475830881547,0,False,0.0,0,False,0.007522874974625698,0,False,0.005319153741038616,0,False,0.0,0,False,0.005702395304943529,0,False,0.0,0,False,0.0,1,True,0.007228414184722562,0,False,0.0
